Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
Telegraph,2022-08-21,Liz Truss’s plans for Bank of England ‘would create even more instability’,0.22870886325836182,0.2550774812698364,0.02636861428618431,0.718553900718689
Telegraph,2022-08-21,How Aldi and Lidl stunned the big supermarkets to become a middle-class obsession,0.6340745091438293,0.6721695065498352,0.03809501603245735,0.28973546624183655
Telegraph,2022-08-20,"Kwasi Kwarteng to rein in green profits as energy price cap set to soar to £6,000",0.023489968851208687,0.1213386207818985,0.09784865379333496,0.780812680721283
Telegraph,2022-08-20,"Rip up fiscal rules, Thatcherite John Redwood tells Liz Truss",0.09512399882078171,0.13552767038345337,0.04040367156267166,0.8240686655044556
Telegraph,2022-08-20,GCSE grade inflation 'risks students choosing A-level subjects that are too hard',0.1397898644208908,0.1736551970243454,0.03386532887816429,0.7924795150756836
Telegraph,2022-08-20,‘I’ve put 95pc of my pension into oil stocks’,-0.04768605902791023,0.015419958159327507,0.06310601532459259,0.9214739799499512
Telegraph,2022-08-19,Devastating inflation is sending a signal that Britain can no longer afford to ignore,0.020516950637102127,0.028861617669463158,0.008344666101038456,0.9627937078475952
Telegraph,2022-08-19,Pound slumps as rising costs trigger £4.7bn jump in UK borrowing,0.026494506746530533,0.048171281814575195,0.021676775068044662,0.9301519393920898
Telegraph,2022-08-19,How the Bank of England failed to keep pace with inflation – according to its former policymakers,0.1845565140247345,0.2379947006702423,0.05343819037079811,0.7085671424865723
Telegraph,2022-08-18,"Interest rates must hit 6pc to tame inflation, says founding Bank of England rate-setter",0.011232779361307621,0.0196442399173975,0.008411460556089878,0.971944272518158
Telegraph,2022-08-18,"A-level results in charts: Fewer top marks for independent schools, and tougher competition for Russell Group spots",-0.14709168672561646,0.05647306144237518,0.20356473326683044,0.7399621605873108
Telegraph,2022-08-18,A-level results 2022: Students see biggest drop in top grades on record,-0.054378941655159,0.058104705065488815,0.11248364299535751,0.8294116258621216
Telegraph,2022-08-18,"Inflation surge threatens Truss's tax cut plans, says IFS",-0.01793157495558262,0.09430840611457825,0.11223997920751572,0.7934515476226807
Telegraph,2022-08-17,The Bank of England's errors are mounting,0.13846202194690704,0.18298852443695068,0.04452649876475334,0.7724849581718445
Telegraph,2022-08-17,Britain suffers worst inflation in G7 as price surge hits 40-year high,0.012628878466784954,0.020590556785464287,0.007961678318679333,0.971447765827179
Telegraph,2022-08-17,Bank of England expected to double interest rates as inflation soars,-0.06299024820327759,0.024871917441487312,0.08786216378211975,0.8872659206390381
Telegraph,2022-08-17,How Andrew Bailey's missteps doomed Britain to high inflation lasting until 2023,0.11882584542036057,0.16360995173454285,0.04478410631418228,0.7916059494018555
Telegraph,2022-08-17,Wednesday evening news briefing: How Bank failed to grip inflation,0.020600341260433197,0.030600715428590775,0.010000374168157578,0.9593989253044128
Telegraph,2022-08-17,"We have our HR-obsessed, benefits-addicted culture to blame for inflation",-0.07349713146686554,0.029119938611984253,0.10261707007884979,0.8682629466056824
Telegraph,2022-08-17,‘Worst returns since the 1970s’ as savers lose £142 a month to inflation,0.013133376836776733,0.059074971824884415,0.04594159498810768,0.8949834108352661
Telegraph,2022-08-17,State pension to breach £200 a week mark for first time,0.2315959930419922,0.25926944613456726,0.02767345681786537,0.7130571007728577
Telegraph,2022-08-17,Commuters face double-digit rise in rail fares,0.5339449644088745,0.6187152862548828,0.0847703218460083,0.2965143918991089
Telegraph,2022-08-17,Wednesday morning news briefing: Inflation hits double figures,0.011644313111901283,0.03291597217321396,0.021271659061312675,0.9458124041557312
Telegraph,2022-08-17,Wage falls pose an economic conundrum,0.030244939029216766,0.11557621508836746,0.0853312760591507,0.7990925312042236
Telegraph,2022-08-17,‘My best friend wants me to spend £3k on a hen do – can I say no?’,-0.004853555932641029,0.020307911559939384,0.025161467492580414,0.954530656337738
Telegraph,2022-08-16,Chaos in corporate Britain as wages crash despite record job vacancies,-0.02534685842692852,0.030042441561818123,0.05538929998874664,0.914568305015564
Telegraph,2022-08-16,Inflation crisis wipes out 16 years of pay growth,-0.004460379481315613,0.015819191932678223,0.020279571413993835,0.9639012217521667
Telegraph,2022-08-16,Where to work to get the best pay rises,0.5211188197135925,0.6166762113571167,0.09555740654468536,0.28776636719703674
Telegraph,2022-08-16,New lender offers 50-year fixed mortgages to borrowers looking to beat inflation,0.2664787769317627,0.572210431098938,0.3057316541671753,0.1220579594373703
Telegraph,2022-08-15,Of course there’s an alternative to the Bank’s policy of recession,-0.1865467131137848,0.3812190592288971,0.5677657723426819,0.05101514235138893
Telegraph,2022-08-15,Keir Starmer is taking a dangerous bet on the energy market,0.43049225211143494,0.501142144203186,0.0706498846411705,0.42820796370506287
Telegraph,2022-08-15,Inflation pushes private school education above £500k,0.5835188031196594,0.7004305124282837,0.11691173166036606,0.18265774846076965
Telegraph,2022-08-14,"Prepare for disappointment, A-level pupils told",0.02502542734146118,0.03469305858016014,0.009667630307376385,0.9556393623352051
Telegraph,2022-08-14,"Next PM must fast-track projects to beat inflation, says new Levelling Up Secretary",-0.030213601887226105,0.11919090896844864,0.14940451085567474,0.7314045429229736
Telegraph,2022-08-14,Nine in 10 Bank of England staff handed bonuses as inflation soars,0.024558519944548607,0.0388529896736145,0.014294469729065895,0.9468525648117065
Telegraph,2022-08-13,How Britain’s inflation epicentre exposed the North-South divide,0.030557094141840935,0.07617982476949692,0.04562273249030113,0.878197431564331
Telegraph,2022-08-12,‘Especially large group’ of A-level students won’t achieve top grades,0.22850050032138824,0.26771223545074463,0.039211731404066086,0.6930760741233826
Telegraph,2022-08-12,‘Inflation has wiped 30pc from my portfolio – but the worst may be over’,0.018362659960985184,0.02810816466808319,0.009745504707098007,0.9621464014053345
Telegraph,2022-08-12,Where we think inflation will go from here – and what it means for investors,0.30639055371284485,0.5014887452125549,0.19509819149971008,0.3034130334854126
Telegraph,2022-08-11,Andrew Bailey warns Liz Truss against interfering with Bank of England rules,-0.0597555935382843,0.33501169085502625,0.39476728439331055,0.2702210247516632
Telegraph,2022-08-11,How stealth taxes became Gordon Brown’s grimmest legacy,-0.06120973825454712,0.01850089617073536,0.07971064001321793,0.9017885327339172
Telegraph,2022-08-10,Pound surges after falling gas prices halt US inflation,0.022119080647826195,0.0300776194781065,0.007958538830280304,0.9619638919830322
Telegraph,2022-08-10,Germany raises income tax thresholds as UK families brace for £30bn stealth raid,0.06684648990631104,0.19880451261997223,0.1319580227136612,0.669237494468689
Telegraph,2022-08-10,It’s only getting worse – why so many restaurants are closing,0.3820197582244873,0.4139852821826935,0.03196552395820618,0.5540491938591003
Telegraph,2022-08-10,Wednesday morning news briefing: Inflation stealth tax looms,0.1064075380563736,0.3152048885822296,0.20879735052585602,0.4759977459907532
Telegraph,2022-08-10,Households face £30bn stealth raid from Rishi Sunak's tax freeze,0.034712471067905426,0.04792118817567825,0.013208718039095402,0.9388700723648071
Telegraph,2022-08-09,Royal Mail workers announce biggest strike of the summer,0.0012460974976420403,0.01665521413087845,0.015409116633236408,0.9679356813430786
Telegraph,2022-08-09,Why your pension pot will now run out 15 years early,0.7199101448059082,0.8088715672492981,0.08896145224571228,0.10216698050498962
Telegraph,2022-08-09,Families slash holiday and shopping spending as inflation crisis batters economy,0.3099988102912903,0.3519303500652313,0.041931554675102234,0.6061381101608276
Telegraph,2022-08-08,Joe Biden is about to crash the world economy – again,-0.31731104850769043,0.16293863952159882,0.48024970293045044,0.3568117320537567
Telegraph,2022-08-08,US Senate passes Biden's $454bn Inflation Reduction Act,0.13777011632919312,0.2809090316295624,0.14313891530036926,0.5759520530700684
Telegraph,2022-08-07,Why Europe is suffering a worse inflation crisis than Britain,0.3221670389175415,0.41069552302360535,0.08852849155664444,0.5007759928703308
Telegraph,2022-08-06,The Bank of England must accept it has failed to control inflation – and take the blame,0.25345543026924133,0.30590108036994934,0.052445657551288605,0.6416532397270203
Telegraph,2022-08-06,Letters: The Bank of England should admit that it has no real control over the inflation rate,0.02276250533759594,0.04797957092523575,0.025217067450284958,0.9268032908439636
Telegraph,2022-08-05,Bailey could be ordered to abandon inflation target in radical overhaul of Bank of England,0.013518721796572208,0.024479322135448456,0.010960601270198822,0.9645600318908691
Telegraph,2022-08-05,Banks cut mortgage offers amid economic panic,0.4186323285102844,0.45466819405555725,0.03603587672114372,0.5092959403991699
Telegraph,2022-08-05,Why Joe Biden’s ‘Inflation Reduction Act’ is nothing of the sort,0.35095328092575073,0.5194262266159058,0.16847296059131622,0.3121008276939392
Telegraph,2022-08-05,Runaway inflation raises doubts over Bank's power to rescue the economy,0.13462525606155396,0.47076866030693054,0.3361434042453766,0.1930878758430481
Telegraph,2022-08-04,Boris Johnson and Nadhim Zahawi holidaying as UK economy falters,0.24444569647312164,0.2630669176578522,0.018621226772665977,0.7183118462562561
Telegraph,2022-08-04,"Retirees in line for £2,000 state pension windfall",0.10231469571590424,0.2813354730606079,0.17902077734470367,0.5396437644958496
Telegraph,2022-08-04,It’s time to revoke Bank of England independence,0.009847551584243774,0.04784189164638519,0.03799434006214142,0.9141637682914734
Telegraph,2022-08-04,Banks under pressure to help savers after failing to pass on rate rises,0.31964436173439026,0.6063026785850525,0.28665831685066223,0.10703902691602707
Telegraph,2022-08-04,"Mirabile dictu: UK inflation is below the OECD average, and growth is beating Europe",0.12128297239542007,0.2288239300251007,0.10754095762968063,0.6636351346969604
Telegraph,2022-08-03,Bank of England to admit that high inflation will last far longer than hoped,0.397154301404953,0.5061531066894531,0.10899879783391953,0.38484805822372437
Telegraph,2022-08-03,Rishi Sunak is the only candidate who understands Thatcherite economics,0.061152756214141846,0.07443363219499588,0.013280878774821758,0.9122854471206665
Telegraph,2022-08-03,"Why spending your tax-free pension cash could cost you £20,000",0.0110557172447443,0.02034609392285347,0.009290376678109169,0.9703634977340698
Telegraph,2022-08-03,Workers to suffer record wage squeeze as Britain plunges into recession,0.19001901149749756,0.2512459456920624,0.06122692674398422,0.6875271201133728
Telegraph,2022-08-02,House prices will slow as sellers become more ‘realistic’,-0.003764052176848054,0.016236869618296623,0.020000921562314034,0.9637621641159058
Telegraph,2022-07-31,Rishi Sunak hopes 4p income tax cut promise will close ground on Liz Truss,0.2554903030395508,0.5246017575263977,0.2691114544868469,0.20628678798675537
Telegraph,2022-07-31,Bank of England risks radical overhaul as it struggles to contain inflation,0.3513038456439972,0.3823343515396118,0.03103053569793701,0.5866350531578064
Telegraph,2022-07-30,Russell Group universities offered almost £9m in incentives to get students to defer places,0.025340795516967773,0.03540575131773949,0.010064954869449139,0.954529345035553
Telegraph,2022-07-29,Eurozone inflation surges to record high in fresh blow to Lagarde,0.030615482479333878,0.05435650423169136,0.023741021752357483,0.9219024777412415
Telegraph,2022-07-29,Friday evening UK news briefing: Rebekah Vardy hits out at judge as she loses 'Wagatha Christie' case,0.15745291113853455,0.17877565324306488,0.021322740241885185,0.7999016046524048
Telegraph,2022-07-29,"Onions and carrots will be smaller after heatwave, shoppers told",0.058612555265426636,0.1954471915960312,0.13683463633060455,0.667718231678009
Telegraph,2022-07-29,Whoever wins the Tory leadership will be impotent against the onslaught of inflation,0.300467312335968,0.43501102924346924,0.13454371690750122,0.43044525384902954
Telegraph,2022-07-29,‘British stocks are the place to hide when markets are rough’,0.458596795797348,0.5801180601119995,0.12152127176523209,0.2983606457710266
Telegraph,2022-07-28,More than a third of voters blame Rishi Sunak for cost of living crisis and inflation,0.004094033036381006,0.023379430174827576,0.019285397604107857,0.9573351144790649
